time,granularity,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c,volume,complete
2024-02-21T10:00:00+00:00,H4,1.08967,1.09024,1.08857,1.08915,1.08982,1.09039,1.08872,1.08930,10000,True
2024-02-21T14:00:00+00:00,H4,1.08915,1.09018,1.08775,1.08879,1.08930,1.09033,1.08790,1.08894,10000,True
2024-02-21T18:00:00+00:00,H4,1.08879,1.09093,1.08774,1.08988,1.08894,1.09108,1.08789,1.09003,10000,True
2024-02-21T22:00:00+00:00,H4,1.08988,1.09102,1.08933,1.09047,1.09003,1.09117,1.08948,1.09062,10000,True
2024-02-22T02:00:00+00:00,H4,1.09047,1.09292,1.08947,1.09193,1.09062,1.09307,1.08962,1.09208,10000,True
2024-02-22T06:00:00+00:00,H4,1.09193,1.09294,1.09075,1.09176,1.09208,1.09309,1.09090,1.09191,10000,True
2024-02-22T10:00:00+00:00,H4,1.09176,1.09300,1.08976,1.09100,1.09191,1.09315,1.08991,1.09115,10000,True
2024-02-22T14:00:00+00:00,H4,1.09100,1.09267,1.08908,1.09075,1.09115,1.09282,1.08923,1.09090,10000,True
2024-02-22T18:00:00+00:00,H4,1.09075,1.09225,1.08953,1.09102,1.09090,1.09240,1.08968,1.09117,10000,True
2024-02-22T22:00:00+00:00,H4,1.09102,1.09218,1.09005,1.09121,1.09117,1.09233,1.09020,1.09136,10000,True
2024-02-23T02:00:00+00:00,H4,1.09121,1.09250,1.08874,1.09003,1.09136,1.09265,1.08889,1.09018,10000,True
2024-02-23T06:00:00+00:00,H4,1.09003,1.09178,1.08838,1.09013,1.09018,1.09193,1.08853,1.09028,10000,True
2024-02-23T10:00:00+00:00,H4,1.09013,1.09137,1.08914,1.09038,1.09028,1.09152,1.08929,1.09053,10000,True
2024-02-23T14:00:00+00:00,H4,1.09038,1.09414,1.08936,1.09313,1.09053,1.09429,1.08951,1.09328,10000,True
2024-02-23T18:00:00+00:00,H4,1.09313,1.09668,1.09163,1.09518,1.09328,1.09683,1.09178,1.09533,10000,True
2024-02-23T22:00:00+00:00,H4,1.09518,1.09642,1.09300,1.09424,1.09533,1.09657,1.09315,1.09439,10000,True
2024-02-26T02:00:00+00:00,H4,1.09424,1.09577,1.09241,1.09393,1.09439,1.09592,1.09256,1.09408,10000,True
2024-02-26T06:00:00+00:00,H4,1.09393,1.09524,1.09102,1.09233,1.09408,1.09539,1.09117,1.09248,10000,True
2024-02-26T10:00:00+00:00,H4,1.09233,1.09387,1.09015,1.09169,1.09248,1.09402,1.09030,1.09184,10000,True
2024-02-26T14:00:00+00:00,H4,1.09169,1.09300,1.09071,1.09203,1.09184,1.09315,1.09086,1.09218,10000,True
2024-02-26T18:00:00+00:00,H4,1.09203,1.09466,1.09072,1.09335,1.09218,1.09481,1.09087,1.09350,10000,True
2024-02-26T22:00:00+00:00,H4,1.09335,1.09459,1.09131,1.09255,1.09350,1.09474,1.09146,1.09270,10000,True
2024-02-27T02:00:00+00:00,H4,1.09255,1.09346,1.09092,1.09184,1.09270,1.09361,1.09107,1.09199,10000,True
2024-02-27T06:00:00+00:00,H4,1.09184,1.09263,1.08870,1.08949,1.09199,1.09278,1.08885,1.08964,10000,True
2024-02-27T10:00:00+00:00,H4,1.08949,1.09103,1.08779,1.08932,1.08964,1.09118,1.08794,1.08947,10000,True
2024-02-27T14:00:00+00:00,H4,1.08932,1.09051,1.08697,1.08816,1.08947,1.09066,1.08712,1.08831,10000,True
2024-02-27T18:00:00+00:00,H4,1.08816,1.08913,1.08661,1.08758,1.08831,1.08928,1.08676,1.08773,10000,True
2024-02-27T22:00:00+00:00,H4,1.08758,1.08886,1.08536,1.08663,1.08773,1.08901,1.08551,1.08678,10000,True
2024-02-28T02:00:00+00:00,H4,1.08663,1.08830,1.08486,1.08653,1.08678,1.08845,1.08501,1.08668,10000,True
2024-02-28T06:00:00+00:00,H4,1.08653,1.08709,1.08406,1.08462,1.08668,1.08724,1.08421,1.08477,10000,True
2024-02-28T10:00:00+00:00,H4,1.08462,1.08543,1.08222,1.08303,1.08477,1.08558,1.08237,1.08318,10000,True
2024-02-28T14:00:00+00:00,H4,1.08303,1.08634,1.08203,1.08534,1.08318,1.08649,1.08218,1.08549,10000,True
2024-02-28T18:00:00+00:00,H4,1.08534,1.08711,1.08217,1.08394,1.08549,1.08726,1.08232,1.08409,10000,True
2024-02-28T22:00:00+00:00,H4,1.08394,1.08533,1.08136,1.08275,1.08409,1.08548,1.08151,1.08290,10000,True
2024-02-29T02:00:00+00:00,H4,1.08275,1.08630,1.08120,1.08475,1.08290,1.08645,1.08135,1.08490,10000,True
2024-02-29T06:00:00+00:00,H4,1.08475,1.08883,1.08381,1.08790,1.08490,1.08898,1.08396,1.08805,10000,True
2024-02-29T10:00:00+00:00,H4,1.08790,1.08884,1.08569,1.08663,1.08805,1.08899,1.08584,1.08678,10000,True
2024-02-29T14:00:00+00:00,H4,1.08663,1.08808,1.08478,1.08623,1.08678,1.08823,1.08493,1.08638,10000,True
2024-02-29T18:00:00+00:00,H4,1.08623,1.08792,1.08490,1.08660,1.08638,1.08807,1.08505,1.08675,10000,True
2024-02-29T22:00:00+00:00,H4,1.08660,1.08996,1.08511,1.08848,1.08675,1.09011,1.08526,1.08863,10000,True
2024-03-01T02:00:00+00:00,H4,1.08848,1.08972,1.08616,1.08740,1.08863,1.08987,1.08631,1.08755,10000,True
2024-03-01T06:00:00+00:00,H4,1.08740,1.08880,1.08574,1.08714,1.08755,1.08895,1.08589,1.08729,10000,True
2024-03-01T10:00:00+00:00,H4,1.08714,1.08934,1.08578,1.08798,1.08729,1.08949,1.08593,1.08813,10000,True
2024-03-01T14:00:00+00:00,H4,1.08798,1.09002,1.08642,1.08846,1.08813,1.09017,1.08657,1.08861,10000,True
2024-03-01T18:00:00+00:00,H4,1.08846,1.09003,1.08648,1.08805,1.08861,1.09018,1.08663,1.08820,10000,True
2024-03-01T22:00:00+00:00,H4,1.08805,1.08882,1.08712,1.08790,1.08820,1.08897,1.08727,1.08805,10000,True
2024-03-04T02:00:00+00:00,H4,1.08790,1.08847,1.08584,1.08641,1.08805,1.08862,1.08599,1.08656,10000,True
2024-03-04T06:00:00+00:00,H4,1.08641,1.08804,1.08452,1.08615,1.08656,1.08819,1.08467,1.08630,10000,True
2024-03-04T10:00:00+00:00,H4,1.08615,1.08784,1.08417,1.08586,1.08630,1.08799,1.08432,1.08601,10000,True
2024-03-04T14:00:00+00:00,H4,1.08586,1.08708,1.08489,1.08611,1.08601,1.08723,1.08504,1.08626,10000,True
2024-03-04T18:00:00+00:00,H4,1.08611,1.08681,1.08481,1.08551,1.08626,1.08696,1.08496,1.08566,10000,True
2024-03-04T22:00:00+00:00,H4,1.08551,1.08736,1.08417,1.08602,1.08566,1.08751,1.08432,1.08617,10000,True
2024-03-05T02:00:00+00:00,H4,1.08602,1.08873,1.08441,1.08712,1.08617,1.08888,1.08456,1.08727,10000,True
2024-03-05T06:00:00+00:00,H4,1.08712,1.08918,1.08523,1.08729,1.08727,1.08933,1.08538,1.08744,10000,True
2024-03-05T10:00:00+00:00,H4,1.08729,1.08915,1.08582,1.08767,1.08744,1.08930,1.08597,1.08782,10000,True
2024-03-05T14:00:00+00:00,H4,1.08767,1.08891,1.08649,1.08773,1.08782,1.08906,1.08664,1.08788,10000,True
2024-03-05T18:00:00+00:00,H4,1.08773,1.08874,1.08672,1.08773,1.08788,1.08889,1.08687,1.08788,10000,True
2024-03-05T22:00:00+00:00,H4,1.08773,1.08904,1.08564,1.08695,1.08788,1.08919,1.08579,1.08710,10000,True
2024-03-06T02:00:00+00:00,H4,1.08695,1.08850,1.08574,1.08729,1.08710,1.08865,1.08589,1.08744,10000,True
2024-03-06T06:00:00+00:00,H4,1.08729,1.08826,1.08621,1.08718,1.08744,1.08841,1.08636,1.08733,10000,True
2024-03-06T10:00:00+00:00,H4,1.08718,1.09144,1.08521,1.08946,1.08733,1.09159,1.08536,1.08961,10000,True
2024-03-06T14:00:00+00:00,H4,1.08946,1.09307,1.08757,1.09118,1.08961,1.09322,1.08772,1.09133,10000,True
2024-03-06T18:00:00+00:00,H4,1.09118,1.09328,1.08950,1.09160,1.09133,1.09343,1.08965,1.09175,10000,True
2024-03-06T22:00:00+00:00,H4,1.09160,1.09261,1.08976,1.09077,1.09175,1.09276,1.08991,1.09092,10000,True
2024-03-07T02:00:00+00:00,H4,1.09077,1.09235,1.08797,1.08955,1.09092,1.09250,1.08812,1.08970,10000,True
2024-03-07T06:00:00+00:00,H4,1.08955,1.09237,1.08803,1.09085,1.08970,1.09252,1.08818,1.09100,10000,True
2024-03-07T10:00:00+00:00,H4,1.09085,1.09259,1.08940,1.09114,1.09100,1.09274,1.08955,1.09129,10000,True
2024-03-07T14:00:00+00:00,H4,1.09114,1.09338,1.08942,1.09166,1.09129,1.09353,1.08957,1.09181,10000,True
2024-03-07T18:00:00+00:00,H4,1.09166,1.09318,1.08824,1.08976,1.09181,1.09333,1.08839,1.08991,10000,True
2024-03-07T22:00:00+00:00,H4,1.08976,1.09232,1.08821,1.09077,1.08991,1.09247,1.08836,1.09092,10000,True
2024-03-08T02:00:00+00:00,H4,1.09077,1.09278,1.08925,1.09127,1.09092,1.09293,1.08940,1.09142,10000,True
2024-03-08T06:00:00+00:00,H4,1.09127,1.09269,1.08864,1.09006,1.09142,1.09284,1.08879,1.09021,10000,True
2024-03-08T10:00:00+00:00,H4,1.09006,1.09078,1.08882,1.08954,1.09021,1.09093,1.08897,1.08969,10000,True
2024-03-08T14:00:00+00:00,H4,1.08954,1.09116,1.08821,1.08983,1.08969,1.09131,1.08836,1.08998,10000,True
2024-03-08T18:00:00+00:00,H4,1.08983,1.09101,1.08870,1.08989,1.08998,1.09116,1.08885,1.09004,10000,True
2024-03-08T22:00:00+00:00,H4,1.08989,1.09078,1.08868,1.08957,1.09004,1.09093,1.08883,1.08972,10000,True
2024-03-11T02:00:00+00:00,H4,1.08957,1.09142,1.08760,1.08945,1.08972,1.09157,1.08775,1.08960,10000,True
2024-03-11T06:00:00+00:00,H4,1.08945,1.09133,1.08731,1.08918,1.08960,1.09148,1.08746,1.08933,10000,True
2024-03-11T10:00:00+00:00,H4,1.08918,1.09110,1.08743,1.08935,1.08933,1.09125,1.08758,1.08950,10000,True
2024-03-11T14:00:00+00:00,H4,1.08935,1.09234,1.08795,1.09095,1.08950,1.09249,1.08810,1.09110,10000,True
2024-03-11T18:00:00+00:00,H4,1.09095,1.09270,1.08641,1.08815,1.09110,1.09285,1.08656,1.08830,10000,True
2024-03-11T22:00:00+00:00,H4,1.08815,1.08946,1.08659,1.08790,1.08830,1.08961,1.08674,1.08805,10000,True
2024-03-12T02:00:00+00:00,H4,1.08790,1.08946,1.08652,1.08809,1.08805,1.08961,1.08667,1.08824,10000,True
2024-03-12T06:00:00+00:00,H4,1.08809,1.08936,1.08714,1.08841,1.08824,1.08951,1.08729,1.08856,10000,True
2024-03-12T10:00:00+00:00,H4,1.08841,1.08985,1.08657,1.08801,1.08856,1.09000,1.08672,1.08816,10000,True
2024-03-12T14:00:00+00:00,H4,1.08801,1.08933,1.08477,1.08610,1.08816,1.08948,1.08492,1.08625,10000,True
2024-03-12T18:00:00+00:00,H4,1.08610,1.08733,1.08522,1.08645,1.08625,1.08748,1.08537,1.08660,10000,True
2024-03-12T22:00:00+00:00,H4,1.08645,1.08962,1.08516,1.08833,1.08660,1.08977,1.08531,1.08848,10000,True
2024-03-13T02:00:00+00:00,H4,1.08833,1.08961,1.08538,1.08666,1.08848,1.08976,1.08553,1.08681,10000,True
2024-03-13T06:00:00+00:00,H4,1.08666,1.08949,1.08477,1.08760,1.08681,1.08964,1.08492,1.08775,10000,True
2024-03-13T10:00:00+00:00,H4,1.08760,1.08920,1.08565,1.08724,1.08775,1.08935,1.08580,1.08739,10000,True
2024-03-13T14:00:00+00:00,H4,1.08724,1.08855,1.08587,1.08718,1.08739,1.08870,1.08602,1.08733,10000,True
2024-03-13T18:00:00+00:00,H4,1.08718,1.08856,1.08465,1.08603,1.08733,1.08871,1.08480,1.08618,10000,True
2024-03-13T22:00:00+00:00,H4,1.08603,1.08735,1.08435,1.08567,1.08618,1.08750,1.08450,1.08582,10000,True
2024-03-14T02:00:00+00:00,H4,1.08567,1.08832,1.08443,1.08708,1.08582,1.08847,1.08458,1.08723,10000,True
2024-03-14T06:00:00+00:00,H4,1.08708,1.08867,1.08613,1.08772,1.08723,1.08882,1.08628,1.08787,10000,True
2024-03-14T10:00:00+00:00,H4,1.08772,1.09086,1.08646,1.08960,1.08787,1.09101,1.08661,1.08975,10000,True
2024-03-14T14:00:00+00:00,H4,1.08960,1.09195,1.08854,1.09089,1.08975,1.09210,1.08869,1.09104,10000,True
2024-03-14T18:00:00+00:00,H4,1.09089,1.09227,1.08999,1.09137,1.09104,1.09242,1.09014,1.09152,10000,True
2024-03-14T22:00:00+00:00,H4,1.09137,1.09475,1.08989,1.09327,1.09152,1.09490,1.09004,1.09342,10000,True
2024-03-15T02:00:00+00:00,H4,1.09327,1.09519,1.09183,1.09375,1.09342,1.09534,1.09198,1.09390,10000,True
2024-03-15T06:00:00+00:00,H4,1.09375,1.09538,1.09302,1.09466,1.09390,1.09553,1.09317,1.09481,10000,True
2024-03-15T10:00:00+00:00,H4,1.09466,1.09593,1.09306,1.09433,1.09481,1.09608,1.09321,1.09448,10000,True
2024-03-15T14:00:00+00:00,H4,1.09433,1.09604,1.09269,1.09440,1.09448,1.09619,1.09284,1.09455,10000,True
2024-03-15T18:00:00+00:00,H4,1.09440,1.09606,1.09198,1.09364,1.09455,1.09621,1.09213,1.09379,10000,True
2024-03-15T22:00:00+00:00,H4,1.09364,1.09638,1.09199,1.09472,1.09379,1.09653,1.09214,1.09487,10000,True
2024-03-18T02:00:00+00:00,H4,1.09472,1.09605,1.09211,1.09344,1.09487,1.09620,1.09226,1.09359,10000,True
2024-03-18T06:00:00+00:00,H4,1.09344,1.09533,1.09240,1.09429,1.09359,1.09548,1.09255,1.09444,10000,True
2024-03-18T10:00:00+00:00,H4,1.09429,1.09525,1.09313,1.09408,1.09444,1.09540,1.09328,1.09423,10000,True
2024-03-18T14:00:00+00:00,H4,1.09408,1.09679,1.09265,1.09536,1.09423,1.09694,1.09280,1.09551,10000,True
2024-03-18T18:00:00+00:00,H4,1.09536,1.09763,1.09392,1.09619,1.09551,1.09778,1.09407,1.09634,10000,True
2024-03-18T22:00:00+00:00,H4,1.09619,1.09993,1.09445,1.09819,1.09634,1.10008,1.09460,1.09834,10000,True
2024-03-19T02:00:00+00:00,H4,1.09819,1.10067,1.09650,1.09899,1.09834,1.10082,1.09665,1.09914,10000,True
2024-03-19T06:00:00+00:00,H4,1.09899,1.10026,1.09599,1.09726,1.09914,1.10041,1.09614,1.09741,10000,True
2024-03-19T10:00:00+00:00,H4,1.09726,1.09817,1.09628,1.09719,1.09741,1.09832,1.09643,1.09734,10000,True
2024-03-19T14:00:00+00:00,H4,1.09719,1.09840,1.09469,1.09590,1.09734,1.09855,1.09484,1.09605,10000,True
2024-03-19T18:00:00+00:00,H4,1.09590,1.09729,1.09395,1.09534,1.09605,1.09744,1.09410,1.09549,10000,True
2024-03-19T22:00:00+00:00,H4,1.09534,1.09824,1.09409,1.09699,1.09549,1.09839,1.09424,1.09714,10000,True
2024-03-20T02:00:00+00:00,H4,1.09699,1.09882,1.09586,1.09769,1.09714,1.09897,1.09601,1.09784,10000,True
2024-03-20T06:00:00+00:00,H4,1.09769,1.09909,1.09552,1.09692,1.09784,1.09924,1.09567,1.09707,10000,True
2024-03-20T10:00:00+00:00,H4,1.09692,1.09807,1.09466,1.09581,1.09707,1.09822,1.09481,1.09596,10000,True
2024-03-20T14:00:00+00:00,H4,1.09581,1.09696,1.09470,1.09585,1.09596,1.09711,1.09485,1.09600,10000,True
2024-03-20T18:00:00+00:00,H4,1.09585,1.09726,1.09310,1.09452,1.09600,1.09741,1.09325,1.09467,10000,True
2024-03-20T22:00:00+00:00,H4,1.09452,1.09570,1.09260,1.09378,1.09467,1.09585,1.09275,1.09393,10000,True
2024-03-21T02:00:00+00:00,H4,1.09378,1.09552,1.09239,1.09412,1.09393,1.09567,1.09254,1.09427,10000,True
2024-03-21T06:00:00+00:00,H4,1.09412,1.09679,1.09272,1.09539,1.09427,1.09694,1.09287,1.09554,10000,True
2024-03-21T10:00:00+00:00,H4,1.09539,1.09700,1.09445,1.09606,1.09554,1.09715,1.09460,1.09621,10000,True
2024-03-21T14:00:00+00:00,H4,1.09606,1.09721,1.09239,1.09355,1.09621,1.09736,1.09254,1.09370,10000,True
2024-03-21T18:00:00+00:00,H4,1.09355,1.09566,1.09176,1.09388,1.09370,1.09581,1.09191,1.09403,10000,True
2024-03-21T22:00:00+00:00,H4,1.09388,1.09489,1.09295,1.09396,1.09403,1.09504,1.09310,1.09411,10000,True
2024-03-22T02:00:00+00:00,H4,1.09396,1.09503,1.09334,1.09441,1.09411,1.09518,1.09349,1.09456,10000,True
2024-03-22T06:00:00+00:00,H4,1.09441,1.09688,1.09371,1.09618,1.09456,1.09703,1.09386,1.09633,10000,True
2024-03-22T10:00:00+00:00,H4,1.09618,1.09750,1.09260,1.09392,1.09633,1.09765,1.09275,1.09407,10000,True
2024-03-22T14:00:00+00:00,H4,1.09392,1.09524,1.09195,1.09328,1.09407,1.09539,1.09210,1.09343,10000,True
2024-03-22T18:00:00+00:00,H4,1.09328,1.09520,1.09200,1.09392,1.09343,1.09535,1.09215,1.09407,10000,True
2024-03-22T22:00:00+00:00,H4,1.09392,1.09563,1.09048,1.09219,1.09407,1.09578,1.09063,1.09234,10000,True
2024-03-25T02:00:00+00:00,H4,1.09219,1.09424,1.09176,1.09381,1.09234,1.09439,1.09191,1.09396,10000,True
2024-03-25T06:00:00+00:00,H4,1.09381,1.09565,1.09236,1.09421,1.09396,1.09580,1.09251,1.09436,10000,True
2024-03-25T10:00:00+00:00,H4,1.09421,1.09696,1.09238,1.09514,1.09436,1.09711,1.09253,1.09529,10000,True
2024-03-25T14:00:00+00:00,H4,1.09514,1.09608,1.09357,1.09451,1.09529,1.09623,1.09372,1.09466,10000,True
2024-03-25T18:00:00+00:00,H4,1.09451,1.09659,1.09332,1.09540,1.09466,1.09674,1.09347,1.09555,10000,True
2024-03-25T22:00:00+00:00,H4,1.09540,1.09764,1.09433,1.09657,1.09555,1.09779,1.09448,1.09672,10000,True
2024-03-26T02:00:00+00:00,H4,1.09657,1.09785,1.09555,1.09683,1.09672,1.09800,1.09570,1.09698,10000,True
2024-03-26T06:00:00+00:00,H4,1.09683,1.09830,1.09562,1.09709,1.09698,1.09845,1.09577,1.09724,10000,True
2024-03-26T10:00:00+00:00,H4,1.09709,1.09917,1.09530,1.09738,1.09724,1.09932,1.09545,1.09753,10000,True
2024-03-26T14:00:00+00:00,H4,1.09738,1.09930,1.09452,1.09644,1.09753,1.09945,1.09467,1.09659,10000,True
2024-03-26T18:00:00+00:00,H4,1.09644,1.09764,1.09507,1.09627,1.09659,1.09779,1.09522,1.09642,10000,True
2024-03-26T22:00:00+00:00,H4,1.09627,1.09822,1.09416,1.09611,1.09642,1.09837,1.09431,1.09626,10000,True
2024-03-27T02:00:00+00:00,H4,1.09611,1.09785,1.09478,1.09653,1.09626,1.09800,1.09493,1.09668,10000,True
2024-03-27T06:00:00+00:00,H4,1.09653,1.09952,1.09463,1.09762,1.09668,1.09967,1.09478,1.09777,10000,True
2024-03-27T10:00:00+00:00,H4,1.09762,1.09891,1.09518,1.09646,1.09777,1.09906,1.09533,1.09661,10000,True
2024-03-27T14:00:00+00:00,H4,1.09646,1.09782,1.09497,1.09633,1.09661,1.09797,1.09512,1.09648,10000,True
2024-03-27T18:00:00+00:00,H4,1.09633,1.09939,1.09489,1.09795,1.09648,1.09954,1.09504,1.09810,10000,True
2024-03-27T22:00:00+00:00,H4,1.09795,1.10031,1.09477,1.09713,1.09810,1.10046,1.09492,1.09728,10000,True
2024-03-28T02:00:00+00:00,H4,1.09713,1.09873,1.09464,1.09623,1.09728,1.09888,1.09479,1.09638,10000,True
2024-03-28T06:00:00+00:00,H4,1.09623,1.09754,1.09515,1.09645,1.09638,1.09769,1.09530,1.09660,10000,True
2024-03-28T10:00:00+00:00,H4,1.09645,1.09902,1.09482,1.09738,1.09660,1.09917,1.09497,1.09753,10000,True
2024-03-28T14:00:00+00:00,H4,1.09738,1.09859,1.09618,1.09739,1.09753,1.09874,1.09633,1.09754,10000,True
2024-03-28T18:00:00+00:00,H4,1.09739,1.10001,1.09624,1.09885,1.09754,1.10016,1.09639,1.09900,10000,True
2024-03-28T22:00:00+00:00,H4,1.09885,1.10141,1.09723,1.09979,1.09900,1.10156,1.09738,1.09994,10000,True
2024-03-29T02:00:00+00:00,H4,1.09979,1.10205,1.09846,1.10072,1.09994,1.10220,1.09861,1.10087,10000,True
2024-03-29T06:00:00+00:00,H4,1.10072,1.10275,1.09931,1.10133,1.10087,1.10290,1.09946,1.10148,10000,True
2024-03-29T10:00:00+00:00,H4,1.10133,1.10523,1.10000,1.10390,1.10148,1.10538,1.10015,1.10405,10000,True
2024-03-29T14:00:00+00:00,H4,1.10390,1.10533,1.10224,1.10367,1.10405,1.10548,1.10239,1.10382,10000,True
2024-03-29T18:00:00+00:00,H4,1.10367,1.10513,1.10000,1.10146,1.10382,1.10528,1.10015,1.10161,10000,True
2024-03-29T22:00:00+00:00,H4,1.10146,1.10391,1.10078,1.10323,1.10161,1.10406,1.10093,1.10338,10000,True
2024-04-01T02:00:00+00:00,H4,1.10323,1.10477,1.10118,1.10273,1.10338,1.10492,1.10133,1.10288,10000,True
2024-04-01T06:00:00+00:00,H4,1.10273,1.10384,1.10173,1.10284,1.10288,1.10399,1.10188,1.10299,10000,True
2024-04-01T10:00:00+00:00,H4,1.10284,1.10514,1.10200,1.10429,1.10299,1.10529,1.10215,1.10444,10000,True
2024-04-01T14:00:00+00:00,H4,1.10429,1.10559,1.10122,1.10252,1.10444,1.10574,1.10137,1.10267,10000,True
2024-04-01T18:00:00+00:00,H4,1.10252,1.10387,1.09979,1.10114,1.10267,1.10402,1.09994,1.10129,10000,True
2024-04-01T22:00:00+00:00,H4,1.10114,1.10223,1.09829,1.09938,1.10129,1.10238,1.09844,1.09953,10000,True
2024-04-02T02:00:00+00:00,H4,1.09938,1.10097,1.09692,1.09851,1.09953,1.10112,1.09707,1.09866,10000,True
2024-04-02T06:00:00+00:00,H4,1.09851,1.09987,1.09763,1.09899,1.09866,1.10002,1.09778,1.09914,10000,True
2024-04-02T10:00:00+00:00,H4,1.09899,1.10075,1.09781,1.09957,1.09914,1.10090,1.09796,1.09972,10000,True
2024-04-02T14:00:00+00:00,H4,1.09957,1.10100,1.09844,1.09987,1.09972,1.10115,1.09859,1.10002,10000,True
2024-04-02T18:00:00+00:00,H4,1.09987,1.10117,1.09702,1.09832,1.10002,1.10132,1.09717,1.09847,10000,True
2024-04-02T22:00:00+00:00,H4,1.09832,1.09973,1.09438,1.09578,1.09847,1.09988,1.09453,1.09593,10000,True
2024-04-03T02:00:00+00:00,H4,1.09578,1.09683,1.09480,1.09584,1.09593,1.09698,1.09495,1.09599,10000,True
2024-04-03T06:00:00+00:00,H4,1.09584,1.09740,1.09377,1.09533,1.09599,1.09755,1.09392,1.09548,10000,True
2024-04-03T10:00:00+00:00,H4,1.09533,1.09717,1.09399,1.09583,1.09548,1.09732,1.09414,1.09598,10000,True
2024-04-03T14:00:00+00:00,H4,1.09583,1.09729,1.09514,1.09660,1.09598,1.09744,1.09529,1.09675,10000,True
2024-04-03T18:00:00+00:00,H4,1.09660,1.09742,1.09593,1.09675,1.09675,1.09757,1.09608,1.09690,10000,True
2024-04-03T22:00:00+00:00,H4,1.09675,1.09890,1.09544,1.09759,1.09690,1.09905,1.09559,1.09774,10000,True
2024-04-04T02:00:00+00:00,H4,1.09759,1.09908,1.09634,1.09784,1.09774,1.09923,1.09649,1.09799,10000,True
2024-04-04T06:00:00+00:00,H4,1.09784,1.09970,1.09655,1.09842,1.09799,1.09985,1.09670,1.09857,10000,True
2024-04-04T10:00:00+00:00,H4,1.09842,1.09973,1.09634,1.09765,1.09857,1.09988,1.09649,1.09780,10000,True
2024-04-04T14:00:00+00:00,H4,1.09765,1.09904,1.09606,1.09745,1.09780,1.09919,1.09621,1.09760,10000,True
2024-04-04T18:00:00+00:00,H4,1.09745,1.09929,1.09582,1.09766,1.09760,1.09944,1.09597,1.09781,10000,True
2024-04-04T22:00:00+00:00,H4,1.09766,1.09952,1.09671,1.09857,1.09781,1.09967,1.09686,1.09872,10000,True
2024-04-05T02:00:00+00:00,H4,1.09857,1.09950,1.09720,1.09813,1.09872,1.09965,1.09735,1.09828,10000,True
2024-04-05T06:00:00+00:00,H4,1.09813,1.09966,1.09717,1.09871,1.09828,1.09981,1.09732,1.09886,10000,True
2024-04-05T10:00:00+00:00,H4,1.09871,1.10012,1.09700,1.09841,1.09886,1.10027,1.09715,1.09856,10000,True
2024-04-05T14:00:00+00:00,H4,1.09841,1.10014,1.09656,1.09828,1.09856,1.10029,1.09671,1.09843,10000,True
2024-04-05T18:00:00+00:00,H4,1.09828,1.10037,1.09711,1.09920,1.09843,1.10052,1.09726,1.09935,10000,True
2024-04-05T22:00:00+00:00,H4,1.09920,1.09969,1.09651,1.09701,1.09935,1.09984,1.09666,1.09716,10000,True
2024-04-08T02:00:00+00:00,H4,1.09701,1.09776,1.09483,1.09559,1.09716,1.09791,1.09498,1.09574,10000,True
2024-04-08T06:00:00+00:00,H4,1.09559,1.09662,1.09292,1.09396,1.09574,1.09677,1.09307,1.09411,10000,True
2024-04-08T10:00:00+00:00,H4,1.09396,1.09509,1.09029,1.09141,1.09411,1.09524,1.09044,1.09156,10000,True
2024-04-08T14:00:00+00:00,H4,1.09141,1.09259,1.08950,1.09067,1.09156,1.09274,1.08965,1.09082,10000,True
2024-04-08T18:00:00+00:00,H4,1.09067,1.09281,1.08935,1.09149,1.09082,1.09296,1.08950,1.09164,10000,True
2024-04-08T22:00:00+00:00,H4,1.09149,1.09270,1.08997,1.09118,1.09164,1.09285,1.09012,1.09133,10000,True
2024-04-09T02:00:00+00:00,H4,1.09118,1.09305,1.08953,1.09140,1.09133,1.09320,1.08968,1.09155,10000,True
2024-04-09T06:00:00+00:00,H4,1.09140,1.09367,1.09031,1.09258,1.09155,1.09382,1.09046,1.09273,10000,True
2024-04-09T10:00:00+00:00,H4,1.09258,1.09507,1.09155,1.09404,1.09273,1.09522,1.09170,1.09419,10000,True
2024-04-09T14:00:00+00:00,H4,1.09404,1.09551,1.09249,1.09396,1.09419,1.09566,1.09264,1.09411,10000,True
2024-04-09T18:00:00+00:00,H4,1.09396,1.09625,1.09315,1.09544,1.09411,1.09640,1.09330,1.09559,10000,True
2024-04-09T22:00:00+00:00,H4,1.09544,1.09699,1.09400,1.09554,1.09559,1.09714,1.09415,1.09569,10000,True
2024-04-10T02:00:00+00:00,H4,1.09554,1.09689,1.09328,1.09463,1.09569,1.09704,1.09343,1.09478,10000,True
2024-04-10T06:00:00+00:00,H4,1.09463,1.09589,1.09271,1.09398,1.09478,1.09604,1.09286,1.09413,10000,True
2024-04-10T10:00:00+00:00,H4,1.09398,1.09581,1.09053,1.09236,1.09413,1.09596,1.09068,1.09251,10000,True
2024-04-10T14:00:00+00:00,H4,1.09236,1.09346,1.09028,1.09139,1.09251,1.09361,1.09043,1.09154,10000,True
2024-04-10T18:00:00+00:00,H4,1.09139,1.09337,1.08901,1.09100,1.09154,1.09352,1.08916,1.09115,10000,True
2024-04-10T22:00:00+00:00,H4,1.09100,1.09311,1.08976,1.09187,1.09115,1.09326,1.08991,1.09202,10000,True
